game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G7,Ambulance conveyance game,S1,Capitation reweighting only,41.1,48.15,62.53,71.06,82.75,15.14,46.41,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",972,0.118,0.645,0.247,0.55,0.289,0.308,0.733,0.486,0.576,0.476,0.712,0.66,0.494,0.291,0.307,0.625,0.0,0.817,0.889,0.575,0.177,0.42,0.361
G2,Health NZ internal allocation game,S4,"Loose benefits, weak controls",59.54,61.82,54.56,67.11,39.9,33.3,54.3,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,803,0.883,0.667,0.75,0.027,0.649,0.64,0.728,0.519,0.526,0.239,0.468,0.953,0.263,0.203,0.623,0.7,0.107,0.705,0.258,0.355,1.0,0.14,0.435
G10,Co-payment calibration game,S0,Status quo tight control,52.26,50.54,64.11,74.03,63.34,10.63,54.38,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,566,0.049,0.308,0.147,0.621,0.262,0.18,0.89,0.272,0.608,0.426,0.507,0.542,0.323,0.258,0.15,0.693,0.112,0.807,0.664,0.538,0.023,0.481,0.269
G13,Political economy game,S3,Full upstream access architecture,71.92,70.98,87.48,81.48,49.9,19.32,70.36,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,517,0.733,0.821,0.88,0.197,0.829,0.736,0.567,0.896,0.151,0.816,0.973,0.559,0.765,0.825,0.699,0.673,0.167,0.517,0.911,0.822,0.773,0.673,0.78
G11,KPI salience game,S3,Full upstream access architecture,76.82,72.06,87.7,76.35,37.67,16.19,73.33,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",191,0.777,0.788,0.839,0.084,0.816,0.803,0.631,0.818,0.381,0.795,0.828,0.67,0.846,0.78,0.821,0.705,0.0,0.388,0.805,0.786,0.876,0.689,0.774
G13,Political economy game,S0,Status quo tight control,35.02,40.01,60.43,76.83,71.98,16.0,45.18,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,927,0.0,0.323,0.06,0.452,0.07,0.3,0.95,0.32,0.678,0.492,0.525,0.455,0.464,0.418,0.259,0.649,0.036,0.876,0.734,0.666,0.0,0.246,0.0
G1,Hospital-salience budget game,S4,"Loose benefits, weak controls",65.22,53.38,54.97,55.0,39.69,32.47,52.46,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",879,0.842,0.607,0.83,0.204,0.669,0.59,0.697,0.447,0.454,0.319,0.31,1.0,0.298,0.423,0.559,0.499,0.0,0.848,0.469,0.291,0.918,0.247,0.445
G5,PHO intermediation game,S1,Capitation reweighting only,15.74,27.32,57.08,79.23,79.77,25.68,34.35,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,779,0.075,0.762,0.191,0.599,0.372,0.183,0.751,0.422,0.546,0.57,0.567,0.64,0.383,0.415,0.337,0.705,0.019,0.843,0.918,0.712,0.127,0.333,0.272
G12,Equity and trust game,S2,Primary Care Benefits Schedule,65.34,64.15,71.74,72.99,46.15,17.31,63.19,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",17,0.548,0.636,0.458,0.248,0.605,0.471,0.828,0.558,0.489,0.815,0.741,0.687,0.648,0.412,0.461,0.653,0.0,0.516,0.858,0.612,0.794,0.521,0.709
G7,Ambulance conveyance game,S4,"Loose benefits, weak controls",53.55,54.33,60.52,69.12,75.41,24.07,49.64,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",283,0.957,0.513,1.0,0.071,0.792,0.73,0.601,0.545,0.85,0.495,0.559,0.868,0.321,0.191,0.612,0.857,0.058,0.726,0.305,0.144,0.984,0.237,0.233
G13,Political economy game,S1,Capitation reweighting only,42.45,45.32,68.94,75.44,66.17,16.66,50.53,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,897,0.0,0.79,0.269,0.567,0.338,0.25,0.867,0.371,0.602,0.496,0.683,0.461,0.48,0.335,0.449,0.527,0.11,0.791,0.737,0.525,0.047,0.354,0.372
G13,Political economy game,S0,Status quo tight control,40.68,45.12,64.67,72.03,70.41,19.07,47.41,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,423,0.169,0.408,0.14,0.616,0.043,0.175,0.907,0.155,0.606,0.362,0.732,0.47,0.392,0.15,0.219,0.563,0.113,0.84,0.682,0.56,0.0,0.304,0.08
G13,Political economy game,S2,Primary Care Benefits Schedule,62.73,64.31,71.06,72.8,65.64,28.82,57.5,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,192,0.716,0.609,0.598,0.341,0.451,0.543,0.705,0.695,0.445,0.498,0.626,0.822,0.519,0.587,0.526,0.712,0.251,0.525,0.747,0.666,0.908,0.418,0.547
G4,Consumer access pathway game,S4,"Loose benefits, weak controls",61.17,70.78,52.63,61.78,63.24,26.07,53.02,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",42,1.0,0.728,0.831,0.208,0.646,0.767,0.772,0.409,0.607,0.232,0.348,0.741,0.437,0.186,0.677,0.548,0.181,0.709,0.442,0.175,0.99,0.284,0.335
G8,Scope-of-practice supply game,S3,Full upstream access architecture,80.14,76.65,87.85,77.76,36.61,8.7,76.87,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",991,0.691,0.641,0.901,0.301,0.599,0.743,0.683,0.825,0.294,0.909,0.928,0.646,0.9,0.84,0.756,0.677,0.161,0.685,0.934,0.961,0.778,0.798,1.0
G12,Equity and trust game,S0,Status quo tight control,44.91,47.45,49.63,72.94,63.26,21.47,46.44,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",967,0.21,0.261,0.191,0.537,0.236,0.248,0.971,0.259,0.488,0.328,0.444,0.584,0.438,0.095,0.447,0.626,0.092,0.919,0.64,0.556,0.081,0.345,0.196
G3,Capitation marginal-supply game,S3,Full upstream access architecture,88.49,87.41,77.79,61.97,28.21,13.97,76.31,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",357,0.939,0.755,0.762,0.136,0.727,0.845,0.525,0.924,0.339,0.648,0.873,0.84,0.892,0.813,0.676,0.75,0.09,0.534,0.906,0.831,0.837,0.772,0.9
G10,Co-payment calibration game,S0,Status quo tight control,48.49,50.61,61.74,78.11,66.71,10.0,53.19,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,929,0.0,0.28,0.144,0.743,0.004,0.222,1.0,0.252,0.664,0.399,0.57,0.675,0.285,0.242,0.203,0.742,0.149,0.792,0.716,0.654,0.0,0.327,0.283
G11,KPI salience game,S1,Capitation reweighting only,42.53,44.11,75.13,79.14,68.72,18.43,51.69,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",956,0.057,0.652,0.133,0.543,0.388,0.352,0.82,0.559,0.575,0.516,0.805,0.576,0.416,0.29,0.351,0.77,0.196,0.788,0.842,0.511,0.104,0.526,0.473
G2,Health NZ internal allocation game,S0,Status quo tight control,28.62,13.06,54.53,83.96,72.59,29.83,35.94,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,107,0.0,0.347,0.279,0.605,0.184,0.18,0.91,0.313,0.55,0.353,0.647,0.598,0.436,0.321,0.085,0.802,0.097,0.847,0.742,0.521,0.0,0.291,0.22
G10,Co-payment calibration game,S0,Status quo tight control,50.62,56.98,56.87,76.99,65.15,12.31,53.46,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,532,0.179,0.243,0.275,0.667,0.151,0.15,0.802,0.301,0.758,0.448,0.448,0.502,0.278,0.144,0.173,0.743,0.061,0.79,0.631,0.539,0.176,0.396,0.315
G14,Data observability game,S2,Primary Care Benefits Schedule,56.38,56.28,76.21,75.57,59.61,28.57,56.8,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",158,0.548,0.649,0.541,0.312,0.585,0.518,0.542,0.598,0.522,0.637,0.679,0.621,0.517,0.523,0.322,0.544,0.006,0.645,0.686,0.674,0.752,0.3,0.506
G4,Consumer access pathway game,S3,Full upstream access architecture,79.59,67.2,80.19,64.17,46.33,16.52,68.11,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",402,0.715,0.729,0.812,0.306,0.894,0.921,0.65,0.905,0.259,0.735,0.773,0.671,0.762,0.828,0.815,0.656,0.0,0.548,0.806,0.756,0.804,0.827,0.806
G5,PHO intermediation game,S1,Capitation reweighting only,15.8,27.16,63.09,78.96,78.71,25.37,35.82,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,866,0.059,0.818,0.32,0.543,0.369,0.381,0.88,0.457,0.419,0.452,0.716,0.576,0.296,0.319,0.364,0.653,0.0,0.738,0.766,0.591,0.105,0.383,0.324
G4,Consumer access pathway game,S3,Full upstream access architecture,78.05,68.24,78.45,65.44,48.06,16.38,67.5,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",306,0.764,0.85,0.884,0.171,0.706,0.861,0.677,0.705,0.453,0.819,0.87,0.815,0.697,0.741,0.794,0.744,0.069,0.545,1.0,0.841,0.857,0.753,0.875
G4,Consumer access pathway game,S0,Status quo tight control,38.23,41.96,61.5,76.19,77.0,22.58,44.66,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",988,0.077,0.171,0.308,0.666,0.09,0.208,0.933,0.228,0.567,0.454,0.471,0.574,0.23,0.378,0.29,0.665,0.0,0.92,0.574,0.487,0.0,0.27,0.315
G11,KPI salience game,S4,"Loose benefits, weak controls",76.48,74.47,71.52,64.05,43.89,41.31,62.5,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",753,0.949,0.528,0.901,0.059,0.737,0.762,0.71,0.464,0.755,0.312,0.442,0.823,0.159,0.229,0.683,0.751,0.0,0.716,0.177,0.187,1.0,0.265,0.239
G13,Political economy game,S3,Full upstream access architecture,78.74,76.91,87.88,85.09,40.49,16.47,75.91,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,969,0.902,0.909,0.819,0.103,0.814,0.805,0.816,0.887,0.422,0.942,0.819,0.789,0.857,0.785,0.772,0.657,0.0,0.593,1.0,0.945,0.823,0.831,0.944
G9,Telehealth/local-supply game,S3,Full upstream access architecture,76.36,67.98,85.21,74.66,43.69,17.51,70.53,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,842,0.83,0.703,0.643,0.109,0.835,0.812,0.701,0.939,0.205,0.839,0.808,0.663,0.827,0.782,0.677,0.748,0.0,0.466,0.875,0.718,0.945,0.688,0.931
G3,Capitation marginal-supply game,S2,Primary Care Benefits Schedule,80.12,80.16,70.3,66.24,35.25,17.03,70.25,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",670,0.703,0.68,0.578,0.253,0.63,0.497,0.654,0.657,0.438,0.593,0.643,0.729,0.658,0.383,0.573,0.722,0.0,0.45,0.825,0.6,0.751,0.528,0.727
G11,KPI salience game,S0,Status quo tight control,31.64,37.82,64.31,76.77,77.72,12.73,44.46,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",373,0.0,0.374,0.235,0.604,0.082,0.293,0.775,0.259,0.677,0.408,0.6,0.504,0.264,0.168,0.164,0.611,0.061,0.74,0.675,0.565,0.0,0.347,0.349
G8,Scope-of-practice supply game,S1,Capitation reweighting only,37.32,45.19,66.11,76.43,79.26,17.67,46.61,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",497,0.21,0.643,0.459,0.511,0.463,0.109,0.824,0.502,0.493,0.383,0.82,0.641,0.428,0.346,0.31,0.683,0.124,0.845,0.534,0.463,0.0,0.546,0.393
G9,Telehealth/local-supply game,S2,Primary Care Benefits Schedule,65.56,57.36,75.01,77.38,54.41,19.42,62.0,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,189,0.711,0.725,0.547,0.25,0.455,0.435,0.711,0.603,0.49,0.764,0.777,0.604,0.605,0.613,0.439,0.631,0.092,0.498,0.757,0.868,0.837,0.587,0.55
G8,Scope-of-practice supply game,S3,Full upstream access architecture,78.82,74.31,82.87,72.95,42.65,12.73,72.55,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",611,0.817,0.772,0.696,0.111,0.732,0.813,0.723,0.795,0.436,0.75,0.934,0.805,0.809,0.815,0.681,0.732,0.0,0.781,1.0,0.737,1.0,0.722,0.804
G2,Health NZ internal allocation game,S0,Status quo tight control,25.76,15.78,45.1,83.41,73.46,29.37,33.42,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,651,0.003,0.201,0.196,0.6,0.011,0.295,0.988,0.226,0.662,0.352,0.368,0.472,0.258,0.179,0.215,0.688,0.018,0.765,0.77,0.577,0.064,0.434,0.206
G5,PHO intermediation game,S2,Primary Care Benefits Schedule,68.51,71.78,61.3,73.42,37.14,25.79,62.96,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,552,0.685,0.756,0.67,0.219,0.632,0.275,0.858,0.683,0.45,0.524,0.562,0.585,0.586,0.427,0.521,0.692,0.073,0.576,0.805,0.783,0.92,0.587,0.692
G12,Equity and trust game,S2,Primary Care Benefits Schedule,70.67,72.56,70.36,70.51,42.55,18.75,65.69,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",437,0.722,0.656,0.72,0.149,0.384,0.498,0.754,0.44,0.498,0.696,0.672,0.988,0.565,0.68,0.451,0.68,0.173,0.457,0.768,0.665,0.871,0.555,0.498
G11,KPI salience game,S2,Primary Care Benefits Schedule,62.26,62.12,77.76,76.33,50.57,14.03,63.86,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",473,0.599,0.796,0.609,0.108,0.64,0.444,0.83,0.629,0.349,0.607,0.715,0.677,0.664,0.594,0.532,0.662,0.115,0.581,0.693,0.798,0.727,0.574,0.606
G5,PHO intermediation game,S0,Status quo tight control,8.82,21.54,57.85,75.09,85.19,28.24,29.58,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,152,0.049,0.155,0.252,0.7,0.185,0.197,0.904,0.171,0.681,0.41,0.667,0.544,0.371,0.219,0.33,0.709,0.0,0.742,0.725,0.418,0.025,0.424,0.06
G1,Hospital-salience budget game,S3,Full upstream access architecture,69.74,60.32,79.47,64.29,28.86,18.93,65.99,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",246,0.828,0.851,0.747,0.167,0.79,0.868,0.548,0.788,0.551,0.757,0.85,0.695,0.729,0.804,0.831,0.749,0.0,0.508,0.909,0.768,0.87,0.875,0.88
G6,ACC/Health NZ cross-funder game,S1,Capitation reweighting only,37.76,44.74,67.28,69.92,69.43,23.31,46.1,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,25,0.046,0.761,0.368,0.533,0.363,0.156,0.95,0.636,0.456,0.433,0.721,0.548,0.302,0.462,0.247,0.605,0.0,0.86,0.731,0.527,0.0,0.387,0.259
G13,Political economy game,S2,Primary Care Benefits Schedule,66.51,67.25,76.42,75.44,57.28,22.69,63.02,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,187,0.754,0.763,0.678,0.188,0.591,0.448,0.834,0.603,0.455,0.524,0.776,0.661,0.483,0.364,0.624,0.686,0.064,0.702,0.618,0.736,0.641,0.548,0.638
G7,Ambulance conveyance game,S2,Primary Care Benefits Schedule,55.19,55.18,68.89,70.41,68.1,14.28,55.11,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",837,0.82,0.806,0.623,0.294,0.523,0.427,0.705,0.572,0.558,0.618,0.717,0.612,0.647,0.51,0.621,0.647,0.095,0.633,0.878,0.688,0.888,0.504,0.588
G9,Telehealth/local-supply game,S2,Primary Care Benefits Schedule,65.51,51.94,69.33,76.86,57.97,25.24,58.12,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,7,0.709,0.689,0.671,0.189,0.566,0.471,0.7,0.576,0.478,0.612,0.773,0.709,0.463,0.568,0.555,0.705,0.179,0.603,0.695,0.687,0.784,0.585,0.57
G9,Telehealth/local-supply game,S1,Capitation reweighting only,44.24,36.13,60.57,78.6,73.54,24.69,45.62,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,113,0.031,0.535,0.323,0.457,0.353,0.309,0.797,0.459,0.527,0.416,0.748,0.519,0.322,0.29,0.22,0.643,0.0,0.881,0.753,0.735,0.128,0.3,0.276
G6,ACC/Health NZ cross-funder game,S2,Primary Care Benefits Schedule,58.75,69.41,70.3,60.02,52.96,21.35,57.96,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,498,0.779,0.812,0.536,0.187,0.513,0.408,0.655,0.635,0.419,0.554,0.782,0.598,0.428,0.622,0.599,0.763,0.112,0.74,0.877,0.692,0.812,0.546,0.579
G8,Scope-of-practice supply game,S2,Primary Care Benefits Schedule,66.15,65.68,72.45,72.6,55.01,11.93,63.5,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",77,0.721,0.72,0.663,0.181,0.512,0.533,0.751,0.505,0.412,0.625,0.699,0.608,0.446,0.484,0.577,0.638,0.029,0.506,0.768,0.781,0.684,0.483,0.647
G5,PHO intermediation game,S4,"Loose benefits, weak controls",79.39,80.33,45.11,65.89,32.53,39.47,60.81,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,50,0.878,0.612,0.793,0.052,0.706,0.682,0.617,0.51,0.761,0.307,0.362,0.946,0.34,0.128,0.549,0.605,0.0,0.753,0.485,0.22,1.0,0.159,0.449
