game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G11,KPI salience game,P6,Ambulance alternatives only,54.34,49.17,78.49,83.44,57.28,18.46,59.01,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",265,0.0,0.3428,0.2035,0.6005,0.5595,0.8897,0.8016,0.7053,0.5874,0.467,0.6935,0.6257,0.424,0.2516,0.7958,0.6914,0.1042,0.8832,0.7836,0.6981,0.0677,0.5059,0.49
G14,Data observability game,P5,ACC activity constraint shock,35.07,42.97,71.18,75.73,75.54,32.6,44.4,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",374,0.1767,0.3713,0.3597,0.4984,0.3034,0.5983,0.8119,0.4369,0.6358,0.5796,0.6675,0.5587,0.4138,0.2608,0.2954,0.2746,0.6141,0.8643,0.8197,0.7147,0.0934,0.2469,0.2811
G13,Political economy game,P8,Direct claims and PHO intermediation reform only,49.27,51.16,68.28,75.66,70.09,22.06,51.86,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,598,0.1532,0.5056,0.3405,0.1282,0.3407,0.363,0.7999,0.5915,0.5151,0.4381,0.5557,0.7767,0.6016,0.2107,0.3157,0.6645,0.0624,0.8515,0.8145,0.7549,0.8418,0.4342,0.5228
G9,Telehealth/local-supply game,P6,Ambulance alternatives only,52.0,36.96,60.11,80.53,70.12,25.46,48.53,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,554,0.1064,0.2833,0.3883,0.5466,0.4855,0.8213,0.9524,0.6529,0.5102,0.4214,0.6433,0.7416,0.362,0.3481,0.7217,0.7836,0.2081,0.8814,0.8223,0.8076,0.1196,0.4785,0.6742
G10,Co-payment calibration game,P8,Direct claims and PHO intermediation reform only,54.45,53.95,66.07,74.25,61.6,11.4,56.18,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,114,0.1743,0.372,0.3142,0.2453,0.4718,0.4705,0.8642,0.4956,0.6258,0.4286,0.6429,0.6006,0.5221,0.2435,0.2167,0.7815,0.0022,0.807,0.7577,0.713,0.7975,0.4361,0.4156
G14,Data observability game,P2,National Primary Care Benefits Schedule,64.86,63.38,81.18,75.73,53.94,24.64,63.08,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",936,0.7889,0.6626,0.6458,0.1524,0.6896,0.3999,0.884,0.629,0.4593,0.7524,0.8045,0.6052,0.6974,0.5445,0.6225,0.5865,0.0653,0.5804,0.7603,0.8247,0.9085,0.7088,0.6522
G1,Hospital-salience budget game,P5,ACC activity constraint shock,36.37,29.64,65.99,80.33,73.5,18.29,44.91,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",768,0.0951,0.3589,0.2258,0.586,0.3764,0.4744,1.0,0.4804,0.7214,0.4711,0.6899,0.8448,0.4478,0.2736,0.3216,0.4064,0.5878,0.8359,0.847,0.542,0.1365,0.3685,0.2561
G5,PHO intermediation game,P5,ACC activity constraint shock,12.14,24.06,58.5,80.03,82.79,24.83,32.95,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,383,0.068,0.322,0.3906,0.6016,0.44,0.5053,0.9165,0.4574,0.6199,0.4526,0.6125,0.7494,0.6132,0.2619,0.2497,0.4574,0.5274,0.9341,0.8413,0.6311,0.0427,0.2454,0.2413
G4,Consumer access pathway game,P2,National Primary Care Benefits Schedule,68.12,60.29,75.64,67.02,55.23,19.06,61.46,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",966,0.5665,0.6942,0.7134,0.3125,0.7425,0.6063,0.827,0.6032,0.4214,0.6359,0.8509,0.6504,0.6332,0.5608,0.5568,0.5926,0.1491,0.6476,0.8015,0.6106,0.924,0.5348,0.6423
G13,Political economy game,P5,ACC activity constraint shock,40.56,44.44,65.26,74.33,69.57,18.43,48.04,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,776,0.0753,0.2993,0.3194,0.5379,0.4879,0.4757,1.0,0.3337,0.6531,0.4267,0.6605,0.7231,0.4024,0.248,0.2178,0.4373,0.6727,0.9292,0.8511,0.5418,0.0808,0.3191,0.1664
G10,Co-payment calibration game,P7,Scope-enabled provider supply only,66.14,57.51,73.3,65.64,51.33,15.09,60.91,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,541,0.3963,0.3986,0.9241,0.4504,0.5022,0.4348,0.967,0.6526,0.5455,0.6074,0.5465,0.7805,0.4394,0.3514,0.4002,0.6748,0.1199,0.8672,0.9298,0.5414,0.5062,0.5876,0.4959
G5,PHO intermediation game,P3,Full upstream access architecture,69.0,72.0,76.78,76.9,34.26,20.77,68.48,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,904,0.7613,0.747,0.7723,0.2225,0.8119,0.8021,0.4324,0.8342,0.2934,0.7915,0.901,0.7174,0.8328,0.7739,0.7482,0.7516,0.0043,0.4897,1.0,0.9562,0.8966,0.6756,0.8509
G14,Data observability game,P1,Capitation reweighting plus access target,37.7,43.61,76.16,78.95,65.24,31.7,48.53,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",516,0.0416,0.8511,0.3041,0.555,0.6218,0.3249,0.9801,0.6263,0.6667,0.5884,0.6661,0.5373,0.382,0.3417,0.3928,0.7338,0.019,0.6579,0.6869,0.4757,0.0981,0.3675,0.4558
G3,Capitation marginal-supply game,P2,National Primary Care Benefits Schedule,81.82,80.72,78.64,65.98,34.75,15.33,72.99,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",363,0.7615,0.8248,0.7097,0.2218,0.6878,0.5872,0.9091,0.6102,0.3069,0.6566,0.7857,0.5824,0.5052,0.6559,0.4767,0.6666,0.1649,0.5812,0.7623,0.72,0.7675,0.5452,0.7043
G12,Equity and trust game,P2,National Primary Care Benefits Schedule,66.86,70.1,73.99,73.25,44.81,16.76,65.51,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",966,0.5665,0.6942,0.7134,0.3125,0.7425,0.6063,0.827,0.6032,0.4214,0.6359,0.8509,0.6504,0.6332,0.5608,0.5568,0.5926,0.1491,0.6476,0.8015,0.6106,0.924,0.5348,0.6423
G2,Health NZ internal allocation game,P1,Capitation reweighting plus access target,41.72,16.9,61.24,88.36,59.09,27.37,44.9,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,906,0.0648,0.8245,0.3614,0.5999,0.5611,0.4882,0.9335,0.6559,0.4983,0.4662,0.7279,0.7172,0.4541,0.364,0.4128,0.6663,0.0533,0.7684,0.7238,0.6787,0.0,0.3626,0.5298
G5,PHO intermediation game,P0,Current source-informed baseline,16.31,26.81,57.93,80.82,81.24,23.16,35.14,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,283,0.2282,0.313,0.3278,0.4835,0.4497,0.5194,0.8828,0.57,0.5969,0.3363,0.5064,0.7121,0.6036,0.2318,0.2915,0.702,0.1475,0.8981,0.6924,0.498,0.0,0.4098,0.4583
G7,Ambulance conveyance game,P7,Scope-enabled provider supply only,48.08,50.97,59.69,72.97,79.19,13.09,49.46,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",721,0.4044,0.2517,0.7585,0.3192,0.6007,0.4768,0.9494,0.6914,0.5595,0.6652,0.482,0.5562,0.5382,0.3669,0.3645,0.7233,0.0734,0.8225,0.7807,0.6894,0.322,0.4307,0.6323
G13,Political economy game,P4,Benefits without adequate controls,59.71,63.11,60.09,61.0,75.75,58.48,45.15,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,585,0.8693,0.613,0.8813,0.0,0.7022,0.8091,0.6998,0.4629,0.5118,0.4517,0.3293,0.835,0.4534,0.3382,0.5551,0.5758,0.0,0.7869,0.4696,0.243,0.9756,0.2319,0.4277
G7,Ambulance conveyance game,P7,Scope-enabled provider supply only,45.98,51.59,59.17,72.51,79.96,13.66,48.58,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",776,0.5189,0.2295,0.7449,0.4145,0.491,0.4161,0.9099,0.634,0.633,0.585,0.5191,0.648,0.449,0.2619,0.3452,0.804,0.1235,0.8002,0.8603,0.5345,0.3992,0.5382,0.4937
G12,Equity and trust game,P0,Current source-informed baseline,45.6,49.05,60.78,75.62,61.45,20.15,50.35,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",666,0.0989,0.2925,0.2644,0.5717,0.4037,0.3086,0.9211,0.3616,0.5391,0.4384,0.6272,0.7505,0.462,0.3504,0.3433,0.7945,0.2015,0.8983,0.7268,0.6236,0.151,0.4566,0.3475
G4,Consumer access pathway game,P4,Benefits without adequate controls,61.98,66.81,58.36,64.74,61.86,25.24,54.67,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",819,0.8395,0.6196,0.9916,0.147,0.6144,0.7104,0.6561,0.4091,0.6135,0.3953,0.473,0.9019,0.3703,0.3272,0.4747,0.7034,0.0307,0.792,0.5647,0.3696,0.9713,0.3497,0.3773
G13,Political economy game,P6,Ambulance alternatives only,47.84,49.54,69.54,80.83,62.04,16.38,54.53,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,242,0.0591,0.3091,0.4144,0.6106,0.3469,0.8158,0.8747,0.5354,0.4489,0.4429,0.5935,0.6535,0.427,0.1691,0.8367,0.7923,0.0665,0.9407,0.8572,0.8243,0.0414,0.4707,0.5482
G3,Capitation marginal-supply game,P3,Full upstream access architecture,88.65,87.05,89.8,63.81,27.73,10.0,80.05,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",296,0.9458,0.8979,0.8336,0.1523,0.8547,0.8827,0.6806,0.9702,0.2951,0.9453,0.9154,0.5618,0.788,0.944,0.7196,0.7971,0.0,0.5977,0.9667,1.0,0.8375,0.6809,0.8954
G9,Telehealth/local-supply game,P6,Ambulance alternatives only,52.25,37.53,60.88,79.96,70.67,27.42,48.34,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,292,0.1115,0.3278,0.3234,0.5675,0.4554,0.8345,0.8747,0.5813,0.6024,0.5772,0.6913,0.7845,0.3526,0.3974,0.9056,0.675,0.0968,0.93,0.8177,0.7658,0.1041,0.6574,0.6043
G14,Data observability game,P5,ACC activity constraint shock,35.85,42.0,72.08,74.73,77.17,34.6,43.87,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",5,0.1351,0.2751,0.331,0.533,0.507,0.4008,0.92,0.4059,0.7233,0.6598,0.7055,0.6796,0.4432,0.3566,0.3198,0.5528,0.618,0.9568,0.752,0.661,0.2235,0.4077,0.2826
G14,Data observability game,P0,Current source-informed baseline,32.95,41.38,69.99,74.2,75.32,36.86,42.25,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",121,0.0854,0.3742,0.3807,0.7126,0.4215,0.4631,0.9354,0.4522,0.5688,0.4132,0.6709,0.572,0.4178,0.1872,0.4248,0.6138,0.0865,0.8209,0.9367,0.4788,0.0,0.3533,0.3703
G6,ACC/Health NZ cross-funder game,P6,Ambulance alternatives only,37.34,44.09,66.0,67.5,66.4,21.28,45.94,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,44,0.0635,0.3504,0.3944,0.7048,0.4875,0.8259,0.9289,0.5747,0.6869,0.5285,0.6164,0.5703,0.3909,0.2414,0.7797,0.7468,0.0753,0.9007,0.8466,0.7481,0.163,0.3943,0.6307
G10,Co-payment calibration game,P4,Benefits without adequate controls,69.78,71.74,57.26,55.56,49.23,26.97,57.3,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,636,0.9444,0.6167,0.8516,0.1035,0.7853,0.7715,0.7502,0.582,0.5943,0.3196,0.3112,0.8568,0.3777,0.2251,0.5667,0.7376,0.0,0.6435,0.4705,0.3582,0.9381,0.3722,0.4278
G7,Ambulance conveyance game,P1,Capitation reweighting plus access target,51.24,52.32,61.0,71.55,76.22,13.9,50.89,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",555,0.1285,0.7344,0.3963,0.598,0.6699,0.4147,0.8728,0.61,0.495,0.5666,0.6098,0.5869,0.3307,0.1599,0.4529,0.7211,0.2659,0.7606,0.8019,0.5705,0.0964,0.4154,0.378
G1,Hospital-salience budget game,P6,Ambulance alternatives only,42.28,28.64,69.12,86.13,63.21,16.24,49.93,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",3,0.0388,0.3814,0.2478,0.5182,0.5345,0.9494,0.9307,0.5939,0.6495,0.4813,0.7173,0.6705,0.4522,0.0743,0.794,0.6804,0.1164,0.9392,0.882,0.8166,0.005,0.4245,0.6278
G14,Data observability game,P8,Direct claims and PHO intermediation reform only,44.25,43.68,69.94,80.24,67.66,28.06,49.56,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",649,0.1054,0.3593,0.3121,0.2077,0.384,0.4899,0.9012,0.5893,0.4576,0.3432,0.5496,0.7227,0.4494,0.195,0.316,0.6868,0.0066,0.807,0.9146,0.7132,0.703,0.4528,0.4548
G14,Data observability game,P5,ACC activity constraint shock,33.96,42.68,70.93,76.05,74.55,32.85,44.14,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",427,0.1446,0.3773,0.2662,0.5857,0.4364,0.4791,1.0,0.4577,0.7357,0.5216,0.659,0.7254,0.4625,0.3258,0.4609,0.4753,0.6274,0.8981,0.7235,0.6712,0.0,0.3086,0.2662
G10,Co-payment calibration game,P0,Current source-informed baseline,54.08,50.56,68.76,71.4,61.74,11.25,55.56,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,121,0.0854,0.3742,0.3807,0.7126,0.4215,0.4631,0.9354,0.4522,0.5688,0.4132,0.6709,0.572,0.4178,0.1872,0.4248,0.6138,0.0865,0.8209,0.9367,0.4788,0.0,0.3533,0.3703
G7,Ambulance conveyance game,P0,Current source-informed baseline,39.76,48.09,58.23,70.67,85.31,16.39,44.43,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",549,0.0,0.3456,0.2939,0.5608,0.3287,0.3832,0.8565,0.4602,0.5741,0.393,0.518,0.7015,0.5315,0.3189,0.2853,0.7176,0.143,0.8811,0.6505,0.6067,0.0,0.3768,0.2539
G1,Hospital-salience budget game,P5,ACC activity constraint shock,37.31,32.1,61.6,79.14,71.07,18.77,44.69,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",605,0.1697,0.4189,0.3448,0.5459,0.3266,0.4339,0.9341,0.4659,0.7357,0.5942,0.4305,0.6621,0.4418,0.2556,0.4693,0.5004,0.6734,0.7965,0.8662,0.6641,0.0547,0.3188,0.2129
G4,Consumer access pathway game,P8,Direct claims and PHO intermediation reform only,41.26,45.02,62.35,78.13,75.16,18.11,47.65,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",199,0.1515,0.3212,0.3023,0.1544,0.3348,0.4503,0.8913,0.559,0.6724,0.5621,0.5825,0.6158,0.4701,0.2538,0.4638,0.5925,0.1688,0.8657,0.6628,0.7626,0.7868,0.4837,0.4616
G11,KPI salience game,P2,National Primary Care Benefits Schedule,71.53,70.1,82.28,71.44,43.76,20.47,67.8,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",12,0.822,0.7736,0.7782,0.3126,0.6799,0.6836,0.9376,0.5609,0.5123,0.5734,0.8257,0.666,0.6614,0.5359,0.636,0.6794,0.12,0.6658,0.8682,0.657,0.8345,0.6623,0.6712
G1,Hospital-salience budget game,P6,Ambulance alternatives only,43.01,32.85,67.53,82.98,58.49,15.94,50.69,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",838,0.174,0.3045,0.3619,0.5488,0.4566,0.7568,0.8041,0.7046,0.5125,0.4091,0.7317,0.627,0.3621,0.2136,0.7348,0.6558,0.0622,0.8954,0.8865,0.7741,0.088,0.4364,0.6577
G3,Capitation marginal-supply game,P6,Ambulance alternatives only,28.42,27.45,56.06,88.09,71.73,11.0,43.06,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",240,0.2074,0.3013,0.4245,0.4592,0.3479,0.7358,0.8138,0.6351,0.6237,0.4946,0.6208,0.6418,0.5636,0.3123,0.8164,0.6716,0.0716,0.9259,0.9156,0.8069,0.0,0.5643,0.4434
G8,Scope-of-practice supply game,P7,Scope-enabled provider supply only,68.97,68.68,76.95,75.21,46.22,16.48,66.71,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",254,0.5025,0.2284,0.8854,0.3363,0.5624,0.4046,0.9109,0.5575,0.5876,0.761,0.5884,0.6237,0.3544,0.3929,0.4113,0.7293,0.0075,0.8369,0.827,0.6909,0.5201,0.4921,0.5331
G3,Capitation marginal-supply game,P8,Direct claims and PHO intermediation reform only,29.81,29.15,54.26,85.85,74.59,11.82,42.41,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",163,0.2298,0.2864,0.2425,0.1427,0.3015,0.3786,0.8353,0.6256,0.489,0.4172,0.5928,0.7397,0.3392,0.2687,0.3286,0.6327,0.0455,0.8786,0.8199,0.6823,0.8021,0.3625,0.4888
G7,Ambulance conveyance game,P3,Full upstream access architecture,73.1,63.73,79.94,74.77,51.16,11.15,67.82,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",213,0.8894,0.877,0.7534,0.129,0.909,0.8198,0.6207,0.8849,0.368,0.7597,0.8761,0.6499,0.8588,0.828,0.7354,0.7077,0.064,0.4569,1.0,0.7728,0.9044,0.7969,0.9711
G11,KPI salience game,P1,Capitation reweighting plus access target,51.21,48.65,78.01,83.13,60.49,18.53,57.42,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",197,0.0699,0.7043,0.4204,0.5156,0.6317,0.4413,0.9701,0.8161,0.574,0.5124,0.7522,0.7474,0.5422,0.175,0.4786,0.7662,0.094,0.8457,0.8667,0.6173,0.0715,0.4727,0.4173
G14,Data observability game,P2,National Primary Care Benefits Schedule,65.41,63.03,79.95,78.65,50.58,21.89,64.38,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",68,0.7061,0.8201,0.6095,0.2939,0.6112,0.6207,0.8937,0.6912,0.4515,0.561,0.7655,0.6068,0.6314,0.6156,0.5802,0.6617,0.0772,0.5034,0.7074,0.8689,0.9066,0.6716,0.6537
G7,Ambulance conveyance game,P4,Benefits without adequate controls,50.02,51.58,56.45,69.4,77.81,22.64,47.23,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",84,0.8343,0.7326,0.9105,0.0533,0.6662,0.6901,0.871,0.5258,0.6091,0.2879,0.3701,1.0,0.2789,0.2289,0.5415,0.7207,0.0,0.757,0.3331,0.1942,0.8947,0.2517,0.3444
